customerID,tenure,MonthlyCharges,ChurnRisk,ChurnProbability
0475-RIJEP,43,77.85,1,0.8560817
1260-TTRXI,4,54.3,1,0.9705358
3719-TDVQB,54,18.95,0,0.12909752
6328-ZPBGN,11,95.15,1,0.97480696
0201-MIBOL,66,102.4,0,0.14538875
4937-QPZPO,61,99.9,1,0.8806923
2925-VDZHY,72,88.7,0,0.15724404
6981-TDRFT,44,54.3,1,0.8879064
3413-CSSTH,41,55.7,1,0.98214495
8033-VCZGH,50,103.95,1,0.78511924
4789-KWMXN,47,110.85,1,0.8703816
0224-NIJLP,8,20.15,0,0.16323856
7542-CYDDM,18,20.05,1,0.9744598
4718-WXBGI,72,91.95,0,0.09888332
2867-UIMSS,1,80.5,1,0.9699223
8495-PRWFH,42,55.65,1,0.9635446
0439-IFYUN,18,74.7,1,0.8811393
5716-LIBJC,13,104.15,1,0.9326014
2868-LLSKM,68,83.65,1,0.8993153
8111-RKSPX,4,72.2,1,0.9742484
2988-QRAJY,69,110.05,0,0.08877282
1585-MQSSU,17,51.5,1,0.98347694
0071-NDAFP,25,25.5,0,0.20397538
2856-NNASM,43,89.55,1,0.8784171
7328-ZJAJO,59,19.5,0,0.22415116
6458-CYIDZ,5,80.7,1,0.95891
8559-CIZFV,21,77.5,1,0.80801976
1090-PYKCI,69,105.1,1,0.7757164
3058-WQDRE,13,25.15,1,0.98381895
7547-EKNFS,42,95.25,1,0.9703995
2279-AXJJK,52,95.65,1,0.9609807
6769-DYBQN,46,85.0,1,0.95891
0909-SELIE,61,80.8,0,0.16258448
3417-TSCIC,29,24.85,1,0.8277957
1042-HFUCW,25,54.75,1,0.88750446
4439-JMPMT,5,85.75,1,0.93720764
6537-OTKMY,15,50.75,1,0.9453571
8999-EXMNO,19,20.15,0,0.16323856
6725-TPKJO,44,20.05,0,0.16323856
2446-BEGGB,6,98.25,1,0.8652262
7162-WPHPM,58,71.6,0,0.16705137
1599-MMYRQ,62,81.45,1,0.8369851
8821-KVZKQ,70,58.4,1,0.96161544
1496-GGSUK,1,25.7,1,0.92738056
6434-TTGJP,10,53.7,0,0.17771581
0042-JVWOJ,26,19.6,1,0.9557722
0130-SXOUN,66,89.4,1,0.98139805
2575-GFSOE,7,69.0,1,0.88443696
2330-PQGDQ,51,84.2,1,0.9247182
1452-UZOSF,72,106.1,0,0.07081476
2097-YVPKN,65,25.75,0,0.14750312
2842-JTCCU,2,46.05,1,0.99117273
8597-CTXVJ,70,64.95,1,0.9013264
6631-HMANX,72,85.45,0,0.22701728
9962-BFPDU,1,20.05,1,0.97885895
3296-SILRA,1,76.4,1,0.90559226
9681-OXGVC,5,100.5,1,0.8688998
6394-HHHZM,3,20.7,1,0.9744598
5995-LFTLE,58,25.3,0,0.16297373
5180-UCIIQ,22,40.05,1,0.9647356
1932-UEDCX,33,100.6,1,0.9703995
7153-OANIO,1,69.95,1,0.9699223
5188-HGMLP,54,74.0,1,0.98554206
0665-XHDJU,72,99.4,0,0.17634068
6521-YYTYI,1,93.3,1,0.87554747
8878-HMWBV,3,49.15,1,0.91754293
8265-HKSOW,72,107.45,0,0.15878275
3544-FBCAS,72,83.6,0,0.12953769
5331-RGMTT,54,99.05,1,0.9458044
4759-PXTAN,59,80.1,1,0.89766467
7054-DMVAS,54,65.3,0,0.19716643
3428-MMGUB,60,89.55,0,0.16574214
6549-BTYPG,60,60.8,0,0.35596514
7823-JSOAG,3,74.5,1,0.9523744
3705-RHRFR,69,99.15,0,0.1856889
9374-YOLBJ,1,19.25,1,0.97885895
9074-KGVOX,50,39.45,1,0.9646306
6128-DAFVY,56,44.85,1,0.96869445
9933-QRGTX,60,97.2,0,0.07782564
4476-OSWTN,69,110.55,1,0.7620901
3751-KTZEL,1,35.05,1,0.9742286
1977-STDKI,1,73.0,1,0.90559226
5066-GFJMM,3,19.9,1,0.93061644
2661-GKBTK,60,76.95,0,0.3993194
0458-HEUZG,13,35.4,0,0.25974694
7268-WNTCP,62,20.45,0,0.2296556
0824-VWDPO,45,96.75,1,0.94428384
8409-WQJUX,25,54.2,1,0.9433108
2578-JQPHZ,44,100.1,0,0.36732388
3278-FSIXX,2,45.25,1,0.91754293
5813-UECBU,33,83.85,1,0.94973826
0328-GRPMV,1,70.1,1,0.9082823
9746-UGFAC,22,20.85,1,0.958358
2946-KIQSP,35,33.45,1,0.94690365
0625-AFOHS,29,20.2,0,0.16323856
6726-WEXXK,27,85.9,1,0.6428811
4636-OLWOE,54,61.0,1,0.81538546
4342-HENTK,2,70.65,1,0.88443696
4685-ERGHK,57,86.9,1,0.77443594
0885-HMGPY,62,69.4,0,0.17146349
5003-OKNNK,15,20.35,1,0.9626155
4195-SMMNX,2,20.35,1,0.9744598
7208-PSIHR,70,104.3,0,0.33035162
4012-ZTHBR,21,44.95,1,0.91754293
0489-WMEMG,23,49.45,1,0.8201351
7435-ZNUYY,6,20.6,1,0.92471707
1354-YZFNB,4,19.55,0,0.22415116
6956-SMUCM,3,99.0,1,0.96032184
2985-FMWYF,23,93.5,1,0.8688998
2812-ENYMO,26,54.55,1,0.94992346
2717-HVIZY,8,20.05,1,0.9744598
3223-WZWJM,26,83.95,1,0.85996425
3422-GALYP,2,79.45,1,0.8560817
9053-JZFKV,67,116.2,0,0.1401203
2530-ENDWQ,71,93.7,0,0.37881017
2890-WFBHU,59,79.85,1,0.9564703
0327-WFZSY,39,100.0,1,0.9313362
7977-HXJKU,21,19.6,0,0.16323856
6615-ZGEDR,1,19.7,1,0.97885895
7033-CLAMM,48,20.2,0,0.2296556
4023-RTIQM,31,50.4,1,0.92748815
0864-FVJNJ,64,113.35,1,0.89024085
7356-IWLFW,46,80.0,1,0.97343653
9541-PWTWO,52,80.95,0,0.36096403
3967-VQOGC,67,24.9,0,0.11619615
7872-RDDLZ,67,54.9,1,0.9635446
9250-WYPLL,5,75.55,1,0.9523744
6308-CQRBU,71,109.25,0,0.24582174
2754-XBHTB,9,77.65,1,0.9796839
1597-LHYNC,26,95.0,1,0.81403285
0186-CAERR,71,116.3,1,0.895892
3043-SUDUA,32,19.9,1,0.98833627
5442-BHQNG,2,70.35,1,0.9614219
2169-RRLFW,71,25.6,0,0.20397538
5872-OEQNH,60,44.45,1,0.85651845
3162-KKZXO,55,100.15,1,0.89405864
7055-VKGDA,54,105.4,1,0.8964583
0754-UKWQP,2,95.85,1,0.8784171
8873-GLDMH,6,73.85,1,0.85996425
5696-JVVQY,48,70.1,0,0.16715248
8946-BFWSG,63,25.25,0,0.14750312
7493-TPUWZ,1,79.15,1,0.8850171
0547-HURJB,12,21.05,1,0.9884002
8904-OPDCK,54,24.95,1,0.98381895
8845-LWKGE,30,64.5,1,0.8260571
1577-HKTFG,30,19.65,1,0.98833627
8752-STIVR,4,79.0,1,0.8920071
0691-NIKRI,40,105.95,1,0.9231837
5022-JNQEQ,9,75.85,1,0.93256646
4558-FANTW,17,91.85,1,0.9793506
3249-VHRIP,62,43.6,0,0.29603332
3736-BLEPA,28,91.25,1,0.90009266
4701-LKOZD,70,89.75,0,0.17581026
6603-QWSPR,46,104.4,0,0.35741502
9921-QFQUL,23,90.15,1,0.9523744
1929-ZCBHE,47,40.3,1,0.82206535
4378-MYPGO,68,105.25,0,0.16532831
8651-ENBZX,60,106.0,1,0.87654054
4129-LYCOI,67,104.0,0,0.16528076
7798-JVXYM,14,69.65,1,0.9544253
8647-SDTWQ,57,74.3,1,0.85996425
2696-ECXKC,55,100.9,1,0.9024531
2081-KJSQF,1,20.25,1,0.9421188
7623-TRNQN,1,49.9,1,0.9629876
3323-CPBWR,23,96.9,1,0.9578877
9330-IJWIO,13,100.35,1,0.8298517
3384-CTMSF,47,104.1,1,0.8488372
0902-RFHOF,38,20.1,1,0.92471707
9286-DOJGF,38,74.95,1,0.9742484
6048-QBXKL,2,56.55,1,0.96487993
9661-MHUMO,1,49.25,1,0.988516
7718-RXDGG,15,68.6,1,0.9792311
1025-FALIX,26,69.05,1,0.9604926
3451-VAWLI,35,19.7,0,0.22415116
3407-QGWLG,3,20.05,1,0.93061644
1842-EZJMK,50,103.7,1,0.9715195
2347-WKKAE,42,94.4,1,0.8188096
8735-DCXNF,10,54.95,1,0.98279285
3214-IYUUQ,61,93.7,1,0.9436712
1936-UAFEH,68,110.25,0,0.15704142
3587-PMCOY,10,98.9,1,0.82945436
8079-XRJRS,65,89.75,1,0.79947865
1027-LKKQQ,72,80.45,0,0.20323375
7148-XZPHA,55,79.4,1,0.9782763
8073-IJDCM,1,20.3,1,0.9421188
5309-TAIKL,7,62.8,1,0.99239093
6856-RAURS,2,74.9,1,0.85996425
8778-LMWTJ,9,74.85,1,0.85745573
9717-IOAAF,27,25.85,0,0.16297373
8884-ADFVN,7,101.95,1,0.85288155
2845-KDHVX,64,68.3,0,0.20571542
0848-SOMKO,70,48.4,0,0.18234792
2720-WGKHP,2,94.0,1,0.85288155
6734-FQAJX,67,105.05,0,0.0687439
2869-ADAWR,45,89.3,1,0.95080173
1535-VTJOQ,24,25.15,0,0.20397538
6368-TZZDT,4,19.5,0,0.22415116
0943-ZQPXH,44,92.95,1,0.97684085
1293-BSEUN,72,20.7,0,0.12909752
9894-EZEWG,1,74.3,1,0.97777665
1302-TPUBN,66,19.35,0,0.2296556
7851-FLGGQ,1,44.65,1,0.9571773
0637-UBJRP,13,84.05,1,0.95891
0940-OUQEC,10,80.7,1,0.97343653
2378-VTKDH,65,104.35,1,0.8488372
0927-CNGRH,1,19.55,1,0.97885895
8608-OZTLB,38,74.05,1,0.8259494
2335-GSODA,23,40.1,0,0.11927016
1952-DVVSW,10,20.1,1,0.92471707
0702-PGIBZ,4,101.7,1,0.8488372
6656-GULJQ,72,83.55,0,0.09888332
9853-JFZDU,35,56.85,1,0.98347694
1963-VAUKV,1,20.4,1,0.97885895
3777-XROBG,58,19.55,0,0.22415116
6994-FGRHH,70,106.15,1,0.8715024
4000-VGMQP,38,78.95,1,0.9669806
3999-WRNGR,60,49.75,1,0.90873027
3466-RITXD,26,92.4,1,0.9390433
2680-XKKNJ,8,58.2,1,0.9114964
3058-HJCUY,41,102.6,1,0.8613069
2974-GGUXS,36,91.95,1,0.95080173
7994-XIRTR,54,65.25,1,0.97522074
3259-FDWOY,71,106.0,0,0.34785423
2101-RANCD,55,73.1,1,0.85996425
7921-BEPCI,72,59.75,0,0.19709791
0807-ZABDG,3,55.1,1,0.95267075
8510-TMWYB,54,59.8,0,0.39631006
3258-ZKPAI,72,116.6,0,0.11146365
1428-IEDPR,52,109.3,0,0.0525425
5298-GSTLM,60,101.4,1,0.9205416
4450-YOOHP,39,50.65,1,0.96869445
6728-CZFEI,15,56.15,1,0.91206783
5748-RNCJT,69,106.5,0,0.3014341
3653-NCRDJ,43,19.2,1,0.89317876
6121-TNHBO,63,83.0,1,0.90015566
5119-NZPTV,2,70.1,1,0.9614219
6519-ZHPXP,72,108.3,0,0.16030224
7739-LAXOG,32,91.05,1,0.9742484
3472-QPRCH,40,25.25,0,0.20397538
8224-UAXBZ,58,45.35,1,0.7369157
9610-WCESF,67,43.9,0,0.10467394
9776-CLUJA,51,77.5,1,0.8188096
2486-WYVVE,31,79.3,1,0.8879064
3865-ZYKAD,69,84.9,1,0.9451155
1422-DGUBX,32,79.25,1,0.75367814
2999-AANRQ,21,71.05,0,0.18245956
8668-KNZTI,52,53.75,1,0.85594076
0480-KYJVA,72,24.25,0,0.20397538
6034-ZRYCV,72,54.2,0,0.21890765
9746-YKGXB,52,44.25,1,0.9572666
3926-YZVVX,41,50.05,1,0.94820064
6000-UKLWI,41,20.15,0,0.16323856
2079-FBMZK,6,69.25,1,0.88443696
6332-FBZRI,67,69.35,1,0.8391178
2096-XOTMO,16,19.35,1,0.9744598
3266-FTKHB,17,19.15,0,0.16323856
8221-EQDGL,35,61.0,1,0.9685979
2346-LOCWC,58,20.5,0,0.22415116
6608-QQLVK,1,50.5,1,0.9350587
0298-XACET,52,50.2,0,0.23249748
7560-QJAVJ,70,79.6,0,0.1988302
2995-YWTCD,19,24.9,0,0.21700123
3551-HUAZH,1,74.4,1,0.888221
9137-UIYPG,35,106.9,1,0.9243859
2809-ZMYOQ,32,101.35,1,0.8688998
5084-OOVCJ,17,55.35,1,0.98279285
0254-WWRKD,67,50.55,1,0.9467775
7727-SHVZV,9,19.5,1,0.98833627
6302-JGYRJ,31,79.45,1,0.8846947
5339-PXDVH,4,90.65,1,0.95131284
2205-LPVGL,58,89.85,1,0.8173207
8782-NUUOL,60,79.0,1,0.9107364
3685-YLCMQ,58,104.65,1,0.8613069
7601-WFVZV,1,19.55,1,0.97885895
4609-KNNWG,27,19.9,0,0.16323856
4868-AADLV,66,116.25,1,0.7562631
9529-OFXHY,15,87.75,1,0.97229147
8634-MPHTR,47,100.05,1,0.85288155
2669-QVCRG,41,81.3,1,0.9467456
2478-EEWWM,59,44.3,1,0.8999094
9174-IHETN,50,70.35,0,0.38745555
2233-TXSIU,17,44.45,1,0.9096145
9644-UMGQA,6,49.15,1,0.91445166
3256-EZDBI,51,29.45,1,0.96812004
8761-NSOBC,44,100.55,1,0.97701776
0419-YAAPX,49,85.3,1,0.95468336
8413-VONUO,2,95.65,1,0.95922744
0872-CASZJ,59,69.1,1,0.8395778
4726-DLWQN,50,70.35,1,0.98313266
8164-OCKUJ,59,20.6,0,0.16323856
3094-JOJAI,18,74.15,1,0.9523744
9494-MRNYX,10,75.05,1,0.9523744
2599-CZABP,14,44.6,1,0.90875065
7945-PRBVF,35,21.45,0,0.2296556
4544-RXFMG,8,43.45,1,0.8442344
0859-YGKFW,18,20.05,1,0.958358
1150-FTQGN,60,94.15,1,0.8896519
9223-UCPVT,1,94.4,1,0.9702737
7196-LIWRH,6,19.55,0,0.16323856
5448-VWNAM,19,75.9,1,0.9384817
1177-XZBJL,53,64.15,1,0.9013264
3518-FSTWG,72,109.55,0,0.12953025
9330-VOFSZ,60,110.8,0,0.22674894
4351-QLCSU,1,55.0,1,0.9848904
0939-EREMR,13,53.45,1,0.98347694
9389-ACWBI,5,69.95,1,0.9850187
5419-JPRRN,1,101.45,1,0.87554747
3644-QXEHN,13,97.0,1,0.95922744
2911-IJORQ,37,90.6,1,0.92758024
5921-NGYRH,64,73.55,1,0.85745573
2100-BDNSN,5,67.95,1,0.99041134
5998-DZLYR,61,94.35,0,0.33325493
0488-GSLFR,1,69.5,1,0.9082823
9318-NKNFC,1,18.85,1,0.9421188
3985-HOYPM,26,19.4,1,0.92471707
9728-FTTVZ,1,69.2,1,0.9082823
9548-LERKT,24,19.75,0,0.16323856
6576-FBXOJ,17,54.6,1,0.9357116
4310-KEDTB,26,29.8,1,0.90799767
7254-IQWOZ,1,69.65,1,0.9082823
2474-BRUCM,40,101.85,1,0.95131284
4062-HBMOS,52,103.05,1,0.8488372
0742-NXBGR,1,82.3,1,0.90559226
2676-ISHSF,1,20.3,1,0.97885895
9236-NDUCW,21,35.1,0,0.11927016
4753-PADAS,67,105.7,1,0.95892566
6103-QCKFX,44,56.25,1,0.9927073
7781-EWARA,70,60.35,1,0.9357116
6110-OHIHY,3,79.25,1,0.95922744
7018-FPXHH,56,59.8,0,0.2214699
5889-LFOLL,13,84.6,1,0.85996425
5708-EVONK,58,93.4,1,0.97435486
8708-XPXHZ,42,94.2,1,0.8688998
0616-ATFGB,1,25.05,1,0.9742286
0572-ZJKLT,46,99.65,0,0.11304562
5135-RDDQL,63,50.65,0,0.2214699
1353-LJWEM,11,60.9,1,0.95116365
1794-SWWKL,15,59.65,1,0.98458976
6166-YIPFO,72,64.7,0,0.06898519
7016-BPGEU,29,25.1,1,0.96908915
6876-ADESB,1,48.95,1,0.97707593
9332-GYWLO,6,54.85,1,0.9716769
1963-SVUCV,1,45.3,1,0.97707593
4184-VODJZ,63,91.35,1,0.8833702
0220-EBGCE,2,85.85,1,0.88443696
1092-WPIVQ,18,25.1,0,0.14750312
7233-IOQNP,43,34.0,1,0.99178517
2834-JKOOW,15,45.9,1,0.82206535
2754-VDLTR,10,95.2,1,0.94969213
2400-FEQME,55,20.5,0,0.16323856
3190-XFANI,49,100.6,1,0.9466272
7551-DACSP,6,55.3,1,0.9150992
4957-SREEC,70,20.35,0,0.22415116
7235-NXZCP,2,74.85,1,0.85996425
0230-UBYPQ,63,36.1,1,0.9013264
4923-ADWXJ,25,65.8,1,0.9872004
1763-KUAAW,18,20.35,1,0.958358
1104-TNLZA,28,105.8,1,0.9102893
5195-KPUNQ,53,96.75,1,0.813956
0520-FDVVT,35,102.35,1,0.95837504
3439-GVUSX,1,24.4,1,0.9742286
1444-VVSGW,70,115.65,1,0.9369963
5712-PTIWW,2,79.85,1,0.93256646
5949-HGVJL,26,73.05,1,0.9530187
5203-XEHAX,34,64.35,1,0.9274019
1635-HDGFT,19,20.5,0,0.16323856
3315-TOTBP,15,76.0,1,0.85996425
8050-XGRVL,62,54.75,1,0.92929494
6661-HBGWL,42,104.75,1,0.9740123
1518-VOWAV,9,74.65,1,0.9151377
9828-QHFBK,24,51.15,1,0.91445166
3908-MKIMJ,68,41.95,0,0.086320184
5012-YSPJJ,31,54.35,1,0.98347694
5909-ECHUI,1,56.25,1,0.9350587
1309-BXVOQ,21,106.1,1,0.9128583
6728-VOIFY,63,96.0,1,0.90212005
9317-WZPGV,2,79.75,1,0.9792311
4891-NLUBA,61,61.45,0,0.36096403
2856-HYAPG,1,68.65,1,0.9699223
8969-PRHFK,18,19.65,1,0.92471707
0661-KQHNK,6,19.0,1,0.9626155
8709-KRDVL,33,100.0,1,0.8652262
4488-PSYCG,16,20.25,1,0.98833627
1427-VERSM,56,98.7,1,0.93720764
9801-NOSHQ,23,19.8,1,0.92471707
6339-YPSAH,9,73.8,1,0.88443696
3621-CEOVK,14,100.2,1,0.8652262
6906-ANDWJ,15,74.9,1,0.9742484
2159-TURXX,5,20.05,1,0.9884002
1548-FEHVL,61,106.2,1,0.8051534
3795-CAWEX,70,116.55,0,0.07589531
6215-NQCPY,15,99.7,1,0.81010514
5647-URDKA,8,19.7,0,0.16323856
2229-DPMBI,8,19.5,0,0.16323856
9626-WEQRM,4,29.15,1,0.8892625
2188-SXWVT,34,55.0,1,0.85594076
6258-PVZWJ,68,90.8,0,0.09888332
1094-BKOSX,45,51.0,1,0.9721497
6969-MVBAI,9,90.1,1,0.8688998
2978-XXSOG,22,59.05,1,0.9379716
2342-CKIAO,2,20.3,1,0.9744598
6953-PBDIN,70,72.95,0,0.35364255
3898-BSJYF,10,73.55,1,0.9564703
3938-YFPXD,72,84.3,0,0.15724404
7696-AMHOD,49,78.0,1,0.974193
2453-SAFNS,54,72.1,1,0.8855772
9558-IHEZX,71,106.75,0,0.10021583
9617-UDPEU,22,19.25,1,0.89317876
6340-DACFT,50,20.55,0,0.22415116
4955-VCWBI,43,20.0,1,0.92471707
6813-GZQCG,45,24.65,0,0.16297373
7426-GSWPO,64,103.5,1,0.97141975
3389-KTRXV,23,23.85,0,0.14750312
3118-UHVVQ,68,25.8,0,0.20397538
1031-IIDEO,1,70.85,1,0.9082823
5832-XKAES,2,69.8,1,0.9604926
3205-MXZRA,26,59.45,1,0.928162
4701-AHWMW,55,54.55,1,0.9838628
8317-BVKSO,14,20.05,1,0.93061644
5702-KVQRD,71,82.55,0,0.08977625
0083-PIVIK,64,81.25,1,0.80801976
9210-IAHGH,7,70.75,1,0.9784818
6169-PGNCD,57,74.3,0,0.13417149
0023-XUOPT,13,94.1,1,0.95571697
4592-IWTJI,3,29.7,1,0.988936
4909-JOUPP,72,109.7,0,0.29687658
4657-FWVFY,40,96.35,1,0.95080173
2257-BOVXD,14,66.6,1,0.96961874
7729-JTEEC,2,44.5,1,0.91754293
7632-MNYOY,66,110.9,1,0.9507773
6518-LGAOV,38,105.0,1,0.9229363
7242-QZLXF,1,25.3,1,0.92738056
4576-CSAJH,22,55.15,1,0.88750446
1000-AJSLD,1,20.1,1,0.9421188
9696-RMYBA,5,80.1,1,0.8784171
8690-UPCZI,29,69.05,1,0.8874618
1062-LHZOD,1,69.9,1,0.9082823
9770-LXDBK,3,20.4,1,0.9744598
4086-WITJG,71,19.7,0,0.22415116
8344-WFMFH,9,50.1,1,0.9150992
9600-NAXZN,43,101.4,1,0.8488372
8822-KNBHV,48,83.45,1,0.9266025
8404-FYDIB,26,86.65,1,0.9451155
2791-SFVEW,9,20.15,1,0.98833627
6457-USBER,1,80.8,1,0.9082823
6762-NSODU,46,19.4,0,0.22415116
4662-EKDPQ,2,62.05,1,0.98902285
9248-OJYKK,1,76.45,1,0.888221
9888-ZCUMM,64,60.05,0,0.14355145
3398-FSHON,12,91.3,1,0.8652262
3319-DWOEP,6,95.75,1,0.8784171
1074-WVEVG,59,20.35,1,0.92471707
9979-RGMZT,7,94.05,1,0.90212005
6437-UDQJM,72,84.1,0,0.12953769
1226-IENZN,16,78.75,1,0.88443696
2108-GLPQB,25,55.55,1,0.98586214
9259-PACGQ,34,62.65,1,0.9809579
4415-IJZTP,1,74.5,1,0.888221
1465-VINDH,10,102.1,1,0.95080173
5474-LAMUQ,24,20.1,1,0.92471707
3468-DRVQJ,10,70.3,1,0.84588134
1122-YJBCS,69,53.65,1,0.8878805
4990-ALDGW,57,20.75,0,0.16323856
4816-OKWNX,50,103.4,1,0.95090824
3315-IKYZQ,28,50.8,1,0.80801976
2810-FTLEM,16,50.15,1,0.91445166
4747-LCAQL,25,79.0,1,0.9467006
3411-WLRSQ,3,74.6,1,0.9785729
0898-XCGTF,61,96.5,1,0.95471424
8006-PYCSW,2,20.1,1,0.9744598
8249-THVEC,51,19.4,1,0.92471707
8722-PRFDV,71,77.55,0,0.2219665
2164-SOQXL,20,20.05,1,0.9744598
4020-KIUDI,6,19.85,1,0.9884002
5850-BDWCY,6,20.2,1,0.9744598
2038-YSEZE,29,67.45,1,0.9809579
0827-ITJPH,36,18.55,0,0.18001103
8799-OXZMD,28,29.75,1,0.90799767
1925-TIBLE,7,86.5,1,0.8688998
1705-GUHPV,63,24.2,0,0.14750312
4779-ZGICK,48,23.55,0,0.14750312
0048-PIHNL,49,20.45,1,0.958358
0818-OCPZO,27,81.45,1,0.8560817
3967-KXAPS,72,92.3,0,0.15724404
1447-GIQMR,1,69.15,1,0.9082823
3704-IEAXF,72,53.65,0,0.35596514
6810-VCAEX,47,39.65,1,0.9108726
0674-EYYZV,1,54.65,1,0.9336178
4480-MBMLB,36,104.8,1,0.95892566
1395-OFUWC,43,29.3,1,0.98719215
0822-QGCXA,27,83.85,1,0.98029286
0872-NXJYS,9,79.55,1,0.88443696
2832-KJCRD,38,103.65,1,0.9229363
3588-WSTTJ,35,99.05,1,0.8298517
5090-EMGTC,59,100.05,0,0.18250667
2346-CZYIL,27,20.35,0,0.22415116
3798-EPWRR,2,43.95,1,0.9705358
6258-NGCNG,7,23.5,1,0.9712971
4186-ZBUEW,36,70.7,1,0.89386743
5274-XHAKY,41,94.3,1,0.9749112
1442-BQPVU,13,29.15,1,0.9669038
3978-YNKDD,19,20.85,0,0.22415116
4940-KHCWD,60,37.7,0,0.17146349
9412-ARGBX,48,95.5,0,0.17161474
1389-CXMLU,3,91.05,1,0.94969213
9589-ABEPT,69,92.45,0,0.1384644
9388-ZEYVT,43,44.15,1,0.941096
0305-SQECB,11,36.05,1,0.70881146
7605-SNLQG,45,50.25,1,0.97248816
4670-TABXH,72,109.75,0,0.20413576
5561-NWEVX,2,79.2,1,0.9523744
0064-SUDOG,12,20.3,0,0.2296556
8561-NMTBD,67,112.35,1,0.9208927
5161-XEUVX,37,94.3,0,0.2092131
8292-FRFZQ,39,41.15,1,0.9013264
8591-NXRCV,41,74.65,1,0.98828596
7895-VONWT,25,48.25,1,0.9113395
4526-RMTLL,8,76.15,0,0.11277379
6253-GNHWH,71,71.1,0,0.11927016
4566-NECEV,5,96.55,1,0.9523744
8080-POTJR,30,79.3,1,0.9287409
6906-MPARY,40,89.6,1,0.9277097
3662-FXJFO,54,20.5,0,0.12909752
8107-RZLNV,72,106.3,0,0.34785423
0516-OOHAR,28,100.35,1,0.96938443
2027-CWDNU,18,85.6,1,0.93256646
2737-WFVYW,2,45.25,1,0.9113395
9912-OMZDS,59,106.15,1,0.8910016
3733-ZEECP,22,51.1,1,0.95262307
7878-RTCZG,1,19.9,1,0.97885895
2452-MRMZF,72,25.7,0,0.16297373
2272-QAGFO,14,74.3,1,0.85996425
7103-IPXPJ,50,99.4,1,0.91942674
4342-HFXWS,48,69.7,1,0.9104343
3545-CNWRG,49,98.35,1,0.8652262
1785-BPHTP,28,85.45,1,0.95922744
4989-LIXVT,68,95.9,1,0.8560817
7315-WYOAW,13,100.75,1,0.9715195
1173-XZPYF,11,89.2,1,0.8688998
9850-OWRHQ,3,74.1,1,0.9512381
3768-NLUBH,57,100.6,1,0.94969213
8676-TRMJS,3,75.0,1,0.9523744
2509-TFPJU,72,25.75,0,0.20397538
9530-GRMJG,70,84.1,0,0.16549192
6898-RBTLU,49,79.3,0,0.40265554
5481-NTDOH,67,107.05,1,0.89750457
2068-WWXQZ,46,20.05,0,0.2296556
7359-SSBJK,64,70.2,0,0.13417149
2061-VVFST,37,19.5,1,0.98833627
0685-MLYYM,2,70.75,1,0.9614219
0749-IRGQE,13,45.3,1,0.9681809
2380-DAMQP,72,115.15,0,0.11173926
2256-YLYLP,68,72.95,0,0.35776648
1272-ILHFG,15,19.65,1,0.92471707
0164-XAIRP,24,19.55,0,0.23808008
5666-CYCYZ,24,89.55,1,0.91733336
4011-ARPHK,27,50.35,1,0.9685979
8182-PNAGI,12,50.25,1,0.99239093
6365-HITVU,71,87.25,0,0.19387868
7558-IMLMT,67,20.8,0,0.12909752
9488-FYQAU,63,109.25,0,0.33035162
3590-TCXTB,1,20.35,1,0.97885895
6994-KERXL,4,55.9,1,0.91754293
7957-RYHQD,40,79.2,1,0.9581972
2180-DXNEG,12,96.0,1,0.8920071
1960-UOTYM,52,79.2,0,0.14420252
2740-JFBOK,10,24.0,1,0.92245656
6500-JVEGC,68,101.35,1,0.87580687
5515-AKOAJ,54,100.1,1,0.9229363
8976-OQHGT,4,56.5,1,0.98347694
5245-VDBUR,52,35.45,1,0.840504
6230-BSUXY,1,85.0,1,0.9082823
8469-SNFFH,70,79.4,1,0.8874618
2144-ESWKO,43,35.2,1,0.8599808
1241-FPMOF,52,19.65,0,0.16323856
9928-BZVLZ,12,49.85,0,0.12735064
4114-QMKVN,56,68.75,1,0.9572666
9003-CPATH,42,79.9,1,0.9523744
1754-GKYPY,22,89.75,1,0.97684085
5294-CDGWY,51,59.3,1,0.9116737
7956-XQWGU,27,19.4,1,0.9730215
1591-MQJTP,51,93.65,1,0.9188798
5295-PCJOO,4,49.4,1,0.91445166
2369-FEVNO,1,19.9,1,0.9421188
9863-JZAIC,35,55.0,1,0.96775025
7471-MQPOS,71,72.9,1,0.96209586
7660-HDPJV,1,69.2,1,0.9082823
5115-SQAAU,69,25.6,0,0.21700123
9845-QOMAD,14,19.75,1,0.92471707
7672-VFMXZ,57,55.7,1,0.9830746
9739-JLPQJ,72,117.5,0,0.15704142
9916-AYHTC,48,19.85,0,0.22415116
3855-ONCAR,4,78.9,1,0.8920071
1488-SYSFC,31,20.65,1,0.93061644
7931-PXHFC,38,62.3,1,0.90743697
3990-QYKBE,37,92.5,1,0.85288155
0970-QXPXW,1,19.65,1,0.97885895
3259-KNMRR,57,79.75,0,0.37917018
6120-RJKLU,62,79.95,0,0.14309749
9572-WUKSB,3,29.9,1,0.94690365
5893-KCLGT,72,19.75,0,0.12909752
0076-LVEPS,29,45.0,1,0.93609107
3640-JQGJG,13,44.8,1,0.99117273
4919-MOAVT,3,69.65,1,0.9614219
1596-OQSPS,11,51.1,1,0.9705358
9867-XOBQA,21,53.15,0,0.11790144
9546-KDTRB,19,24.7,1,0.9868688
